gene,SRR16966869,SRR16966870,SRR16966871,SRR16966872,SRR16966873,SRR16966874
PF3D7_1367300,1.0,3.004,0.0,0.0,0.0,0.0
PF3D7_1367400,22.548,51.581,14.005,25.718,58.632,34.36
PF3D7_1367500,133.247,179.823,105.739,158.023,297.03,227.514
PF3D7_1367600,14.387,22.605,10.546,17.646,59.808,20.821
PF3D7_1367700,179.28,412.676,213.043,413.685,809.383,600.116
PF3D7_1367800,5.037,3.046,4.026,3.033,1.0,1.133
PF3D7_1367900,3.0,1.005,0.0,1.972,6.39,2.049
PF3D7_1368000,7.854,9.179,4.158,3.517,3.275,9.346
PF3D7_1368100,224.596,210.434,152.601,197.091,273.908,247.534
PF3D7_1368200,314.882,336.393,198.517,265.409,466.144,523.491
PF3D7_1368300,13.556,14.398,11.3,27.891,37.267,47.796
PF3D7_1368400,160.1,138.221,94.403,235.222,140.358,297.702
PF3D7_1368500,9.978,17.688,6.379,4.151,5.682,19.877
PF3D7_1368600,12.919,27.006,8.267,52.075,42.851,50.062
PF3D7_1368700,95.799,140.366,51.058,214.132,163.733,242.879
PF3D7_1368800,134.494,175.658,64.152,270.17,181.452,300.763
PF3D7_1368900,167.365,173.332,123.682,351.914,162.022,383.695
PF3D7_1369000,31.48,52.657,22.576,120.088,56.019,160.612
PF3D7_1369100,19.409,27.886,3.582,20.733,17.769,61.285
PF3D7_1369200,91.526,137.944,57.344,232.311,124.227,380.809
PF3D7_1369300,3.01,11.556,3.006,14.206,3.009,7.339
PF3D7_1369400,11.653,35.592,28.75,42.108,50.935,63.389
PF3D7_1369500,25.194,78.116,30.612,134.098,101.525,146.802
PF3D7_1369600,51.607,136.218,76.022,230.619,160.918,211.968
PF3D7_1369700,4.367,38.311,12.338,25.939,40.939,30.003
PF3D7_1370300,2.151,16.56,12.067,2.668,8.555,8.172
PF3D7_1371500,2.068,5.006,2.039,1.673,0.0,6.911
PF3D7_1371600,3418.935,3088.728,3600.269,1203.953,1064.849,1366.805
PF3D7_1371700,193.12,150.314,135.804,24.987,31.999,51.335
PF3D7_1371800,28.662,24.509,24.633,45.61,75.699,104.248
PF3D7_1371900,3.131,3.221,3.448,2.536,2.167,3.111
PF3D7_1372000,2.0,2.323,9.272,0.0,2.186,2.702
PF3D7_1372100,27.123,17.484,16.75,0.0,0.0,2.001
PF3D7_1372200,19.499,7.49,25.049,9.49,18.471,19.346
PF3D7_1372300,6.447,4.846,18.142,19.219,16.084,15.298
PF3D7_1372400,130.171,121.381,138.893,173.62,285.704,441.607
PF3D7_1372500,2.173,9.206,4.38,0.878,0.0,3.0
PF3D7_1372600,1.43,8.235,0.0,1.012,0.0,1.895
PF3D7_1372700,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1372800,0.0,1.002,0.0,0.0,0.0,0.0
PF3D7_1372900,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1373000,0.0,1.0,0.0,0.0,0.0,0.0
PF3D7_1373100,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1373300,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1373400,0.0,1.001,0.0,0.0,0.0,2.0
PF3D7_1373500,49.631,37.521,67.823,174.892,196.434,168.144
PF3D7_1400100,38.441,71.761,32.839,106.377,133.51,128.045
PF3D7_1400200,7.47,8.875,5.914,3.99,2.02,0.0
PF3D7_1400300,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1400400,0.932,0.0,4.003,1.0,0.0,1.0
PF3D7_1400500,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1400600,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1400700,0.0,0.0,0.0,0.0,2.0,0.0
PF3D7_1400800,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1400900,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1401000,0.0,2.029,0.0,3.036,1.002,1.0
PF3D7_1401050,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1401100,97.638,126.321,88.581,15.657,43.293,27.251
PF3D7_1401200,60.342,43.242,55.865,224.829,249.311,217.085
PF3D7_1401300,13.463,8.513,9.418,8.472,14.597,14.645
PF3D7_1401400,626.158,603.064,533.454,179.643,143.204,193.1
PF3D7_1401500,20.636,7.509,10.169,1.099,7.079,16.463
PF3D7_1401600,2518.381,2759.656,2325.74,1430.509,1790.233,1548.21
PF3D7_1401700,10.561,30.911,15.365,15.139,16.098,14.292
PF3D7_1401800,1491.733,1462.327,1275.206,934.967,952.653,1139.377
PF3D7_1401900,106.359,192.361,98.708,66.278,77.469,105.781
PF3D7_1402000,12.636,16.857,4.533,22.953,11.675,32.935
PF3D7_1402100,9.152,17.528,8.802,32.39,15.794,34.028
PF3D7_1402200,525.81,490.16,586.19,406.415,508.687,456.531
PF3D7_1402300,537.965,527.691,469.824,390.874,821.402,799.206
PF3D7_1402400,87.347,66.925,81.803,99.635,120.918,88.314
PF3D7_1402500,144.01,104.238,165.657,201.767,428.678,302.813
PF3D7_1402700,150.597,183.337,180.555,219.976,346.753,283.785
PF3D7_1402800,642.264,690.817,773.89,686.937,1120.199,821.573
PF3D7_1402900,40.845,29.198,17.904,21.143,18.487,32.612
PF3D7_1403000,6.004,1.38,1.969,2.0,3.033,3.875
PF3D7_1403100,1783.943,1557.313,1560.844,2116.363,1830.298,2223.967
PF3D7_1403200,3.042,9.535,0.0,0.0,0.0,4.056
PF3D7_1403300,2.004,9.323,2.342,14.181,6.796,7.414
PF3D7_1403400,30.192,47.647,82.514,90.835,90.68,139.437
PF3D7_1403500,14.265,36.967,29.129,13.128,14.51,34.605
PF3D7_1403600,85.36,110.803,124.163,91.672,106.326,120.199
PF3D7_1403700,8.609,10.138,23.425,10.538,37.693,36.684
PF3D7_1403800,84.433,85.705,205.641,80.478,97.371,186.368
PF3D7_1403900,30.535,23.442,63.012,41.674,37.919,59.9
PF3D7_1404000,7.012,5.992,2.0,6.213,2.023,10.308
PF3D7_1404100,36.697,25.773,88.642,92.426,55.764,113.975
PF3D7_1404200,7.178,3.054,8.01,1.625,11.408,21.517
PF3D7_1404300,9.305,3.011,11.0,2.172,4.031,5.092
PF3D7_1404400,43.466,23.732,36.673,57.272,36.102,42.933
PF3D7_1404500,38.763,42.723,79.423,115.789,83.765,109.459
PF3D7_1404600,6.194,16.093,33.692,22.644,10.533,24.985
PF3D7_1404700,33.309,44.291,76.319,0.0,10.207,9.258
PF3D7_1404800,289.589,448.778,634.609,64.261,49.612,134.64
PF3D7_1404900,719.681,899.972,1093.23,674.763,614.925,875.506
PF3D7_1405000,77.822,65.729,121.428,139.307,74.499,122.919
PF3D7_1405100,173.856,142.0,283.19,186.591,91.163,200.552
PF3D7_1405200,12.004,5.849,15.635,3.272,8.021,6.943
PF3D7_1405300,42.354,31.673,49.846,43.906,38.12,90.098
PF3D7_1405400,72.916,26.789,92.108,102.652,57.057,147.844
PF3D7_1405500,12.63,14.151,16.705,29.436,6.199,24.265
PF3D7_1405600,380.293,296.126,553.939,762.838,393.079,844.016
PF3D7_1405700,638.822,406.846,583.716,269.684,125.342,307.622
PF3D7_1405800,242.159,125.667,127.155,403.451,156.139,439.573
PF3D7_1405900,135.88,62.257,42.609,266.37,80.177,215.084
PF3D7_1406000,27.12,21.726,28.419,69.597,40.715,68.207
PF3D7_1406100,72.282,73.277,41.953,128.173,36.991,152.529
PF3D7_1406200,981.96,670.662,302.909,1506.903,795.975,1806.145
PF3D7_1406300,123.946,118.485,54.927,181.203,120.123,330.971
PF3D7_1406400,46.073,41.266,15.11,94.057,71.019,116.732
PF3D7_1406500,20.852,10.59,5.334,23.515,14.868,28.716
PF3D7_1406600,446.574,511.406,166.448,637.262,653.24,607.924
PF3D7_1406700,81.413,73.361,18.582,52.733,103.772,63.1
PF3D7_1406800,2147.75,3160.159,1997.906,1560.29,2322.131,1814.037
PF3D7_1406900,56.201,109.189,56.913,47.0,62.887,56.99
PF3D7_1407000,118.272,301.452,194.75,123.276,165.284,166.322
PF3D7_1407100,54.189,212.345,47.126,147.168,284.007,174.24
PF3D7_1407200,35.315,104.186,37.084,48.68,70.063,55.757
PF3D7_1407300,237.627,595.84,270.133,372.192,796.335,496.146
PF3D7_1407400,27.079,94.388,30.041,64.845,87.969,47.187
PF3D7_1407500,11.466,37.77,11.482,21.296,39.968,12.301
PF3D7_1407600,34.575,105.483,18.015,31.364,132.395,47.249
PF3D7_1407700,5.078,6.007,2.0,0.0,4.003,1.001
PF3D7_1407800,590.798,780.149,210.83,278.147,798.061,445.495
PF3D7_1407900,100.573,153.658,29.572,74.849,237.637,168.959
PF3D7_1408000,263.869,596.308,111.499,277.298,649.494,361.221
PF3D7_1408100,216.109,576.437,154.143,483.749,820.999,511.242
PF3D7_1408200,117.403,354.542,50.672,164.39,431.004,285.531
PF3D7_1408300,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1408400,227.357,392.682,96.693,239.406,499.641,321.3
PF3D7_1408500,14.414,50.695,4.758,17.436,33.04,50.452
PF3D7_1408600,516.533,807.265,377.977,1590.087,1630.039,1821.866
PF3D7_1408700,1495.558,1882.489,1276.918,1990.626,2558.484,2489.656
PF3D7_1408800,0.0,1.001,0.0,0.0,1.0,1.002
PF3D7_1408900,19.306,14.544,14.235,19.676,27.841,45.754
PF3D7_1409000,14.771,10.028,4.542,26.371,17.842,21.456
PF3D7_1409100,347.937,564.513,354.199,878.183,600.118,887.808
PF3D7_1409200,93.44699999999999,152.543,133.498,176.691,127.458,163.961
PF3D7_1409300,349.137,512.201,346.117,253.773,240.366,374.226
PF3D7_1409400,1406.449,1759.839,1349.305,894.771,923.099,1059.732
PF3D7_1409500,147.593,310.497,191.553,110.421,79.307,99.422
PF3D7_1409600,110.087,98.932,88.453,117.76,86.037,109.095
